"ID","NMP","EST","FC","LC","DIST","LCT","SEX","NTP","RP","P_altmani","Proleptus_sp."
1059,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",0,0,0,0
1060,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",1,1,1,0
1061,"Saludable","Otoño",3,"Venecia",25,1.4,"Macho",1,1,0,1
1062,"Saludable","Otoño",3,"Venecia",25,1.2,"Hembra",1,1,0,1
1063,"Saludable","Otoño",3,"Venecia",25,1.4,"Hembra",1,1,1,0
1064,"Saludable","Otoño",3,"Venecia",25,1.3,"Macho",0,0,0,0
1065,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",3,1,3,0
1066,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",2,2,1,1
1067,"Saludable","Otoño",3,"Venecia",25,1.4,"Macho",1,1,0,1
1068,"Saludable","Otoño",3,"Venecia",25,1.3,"Macho",1,1,1,0
1069,"Saludable","Otoño",3,"Venecia",25,1.4,"Hembra",1,1,0,1
1070,"Saludable","Otoño",3,"Venecia",25,1.4,"Macho",0,0,0,0
1071,"Saludable","Otoño",3,"Venecia",30,2.3,"Hembra",0,0,0,0
1072,"Saludable","Otoño",3,"Venecia",30,2.3,"Hembra",0,0,0,0
1073,"Saludable","Otoño",3,"Venecia",30,2.4,"Hembra",4,2,2,2
1074,"Saludable","Otoño",3,"Venecia",30,2.3,"Hembra",5,2,4,1
1075,"Saludable","Otoño",3,"Venecia",30,1.7,"Hembra",1,1,1,0
1076,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1077,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1078,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",4,1,4,0
1079,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",1,1,1,0
1080,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1081,"Saludable","Otoño",3,"Venecia",30,1.4,"Hembra",1,1,1,0
1082,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",0,0,0,0
1083,"Saludable","Otoño",3,"Venecia",30,1.4,"Hembra",0,0,0,0
1084,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",1,1,0,1
1085,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",1,1,1,0
1086,"Saludable","Otoño",3,"Venecia",5,2,"Macho",5,2,4,1
1087,"Saludable","Otoño",3,"Venecia",5,1.8,"Macho",1,1,0,1
1088,"Saludable","Otoño",3,"Venecia",5,2.6,"Hembra",0,0,0,0
1089,"Saludable","Otoño",3,"Venecia",5,1.6,"Macho",5,2,4,1
1090,"Saludable","Otoño",3,"Venecia",5,1.5,"Macho",1,1,0,1
1091,"Saludable","Otoño",3,"Venecia",5,1.7,"Macho",1,1,1,0
1092,"Saludable","Otoño",3,"Venecia",10,1.9,"Macho",1,1,0,1
1093,"Saludable","Otoño",3,"Venecia",10,1.8,"Macho",0,0,0,0
1094,"Saludable","Otoño",3,"Venecia",10,2.2,"Macho",4,2,3,1
1095,"Saludable","Otoño",3,"Venecia",10,1.6,"Macho",3,2,2,1
1096,"Saludable","Otoño",3,"Venecia",10,2,"Hembra",2,1,0,2
1097,"Saludable","Otoño",3,"Venecia",10,1.6,"Macho",2,1,2,0
1098,"Saludable","Otoño",3,"Venecia",10,2,"Macho",0,0,0,0
1099,"Saludable","Otoño",3,"Venecia",10,1.9,"Macho",2,2,1,1
1100,"Saludable","Otoño",3,"Venecia",10,1.9,"Macho",0,0,0,0
1101,"Saludable","Otoño",3,"Venecia",10,1,"Macho",0,0,0,0
1102,"Saludable","Otoño",3,"Venecia",10,1.9,"Macho",1,1,0,1
1103,"Saludable","Otoño",3,"Venecia",10,1.6,"Macho",2,2,1,1
1104,"Saludable","Otoño",3,"Venecia",10,1.2,"Macho",2,1,2,0
1105,"Saludable","Otoño",3,"Venecia",10,1.1,"Macho",1,1,1,0
1106,"Saludable","Otoño",3,"Venecia",10,1.1,"Macho",0,0,0,0
1107,"Saludable","Otoño",3,"Venecia",15,2.2,"Macho",5,2,4,1
1108,"Saludable","Otoño",3,"Venecia",15,2,"Macho",7,2,5,2
1109,"Saludable","Otoño",3,"Venecia",15,1,"Macho",3,1,3,0
1110,"Saludable","Otoño",3,"Venecia",15,1.8,"Macho",1,1,0,1
1111,"Saludable","Otoño",3,"Venecia",15,2.3,"Macho",2,1,2,0
1112,"Saludable","Otoño",3,"Venecia",15,2.2,"Macho",5,2,3,2
1113,"Saludable","Otoño",3,"Venecia",15,1.8,"Macho",0,0,0,0
1114,"Saludable","Otoño",3,"Venecia",15,1.9,"Macho",0,0,0,0
1115,"Saludable","Otoño",3,"Venecia",15,1.9,"Macho",1,1,0,1
1116,"Saludable","Otoño",3,"Venecia",20,1.9,"Macho",2,1,2,0
1117,"Saludable","Otoño",3,"Venecia",20,1.7,"Macho",2,2,1,1
1118,"Saludable","Otoño",3,"Venecia",20,1.5,"Macho",0,0,0,0
1119,"Saludable","Otoño",3,"Venecia",20,1.2,"Macho",0,0,0,0
1120,"Saludable","Otoño",3,"Venecia",20,1.4,"Macho",1,1,1,0
1121,"Saludable","Otoño",3,"Venecia",25,2.1,"Macho",3,2,2,1
1122,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1123,"Saludable","Otoño",3,"Venecia",25,1.8,"Macho",2,2,1,1
1124,"Saludable","Otoño",3,"Venecia",25,2,"Macho",2,1,2,0
1125,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1126,"Saludable","Otoño",3,"Venecia",25,2.1,"Macho",0,0,0,0
1127,"Saludable","Otoño",3,"Venecia",25,1.9,"Macho",0,0,0,0
1128,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1129,"Saludable","Otoño",3,"Venecia",25,1.8,"Macho",0,0,0,0
1130,"Saludable","Otoño",3,"Venecia",25,1.8,"Macho",5,2,4,1
1131,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1132,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1133,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1134,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",2,1,2,0
1135,"Saludable","Otoño",3,"Venecia",25,1,"Macho",3,1,3,0
1136,"Saludable","Otoño",3,"Venecia",30,2.6,"Hembra",1,1,0,1
1137,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",4,1,4,0
1138,"Saludable","Otoño",3,"Venecia",30,2.1,"Macho",1,1,1,0
1139,"Saludable","Otoño",3,"Venecia",30,2.2,"Macho",2,2,1,1
1140,"Saludable","Otoño",3,"Venecia",30,1.9,"Macho",0,0,0,0
1141,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1142,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",0,0,0,0
1143,"Saludable","Otoño",3,"Venecia",30,2,"Macho",2,2,1,1
1144,"Saludable","Otoño",3,"Venecia",30,1.9,"Macho",6,2,1,5
1145,"Saludable","Otoño",3,"Venecia",30,1.9,"Macho",0,0,0,0
1146,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1147,"Saludable","Otoño",3,"Venecia",30,1.8,"Macho",0,0,0,0
1148,"Saludable","Otoño",3,"Venecia",30,2,"Macho",1,1,1,0
1149,"Saludable","Otoño",3,"Venecia",30,2,"Macho",3,1,3,0
1150,"Saludable","Otoño",3,"Venecia",30,1.9,"Macho",0,0,0,0
1151,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1152,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",1,1,0,1
1153,"Saludable","Otoño",3,"Venecia",30,1.9,"Macho",0,0,0,0
1154,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",0,0,0,0
1155,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",1,1,1,0
1156,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1157,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1158,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",0,0,0,0
1159,"Saludable","Otoño",3,"Venecia",5,1.7,"Hembra",4,2,2,2
1160,"Saludable","Otoño",3,"Venecia",5,1.2,"Macho",0,0,0,0
1161,"Saludable","Otoño",3,"Venecia",10,1.2,"Macho",0,0,0,0
1162,"Saludable","Otoño",3,"Venecia",10,1.2,"Macho",2,1,2,0
1163,"Saludable","Otoño",3,"Venecia",15,3.13,"Macho",2,1,0,2
1164,"Saludable","Otoño",3,"Venecia",15,2.81,"Hembra",0,0,0,0
1165,"Saludable","Otoño",3,"Venecia",15,2.17,"Macho",3,2,1,2
1166,"Saludable","Otoño",3,"Venecia",15,1.93,"Hembra",2,2,1,1
1167,"Saludable","Otoño",3,"Venecia",15,1.93,"Macho",0,0,0,0
1168,"Saludable","Otoño",3,"Venecia",15,2.07,"Macho",0,0,0,0
1169,"Saludable","Otoño",3,"Venecia",15,1.91,"Macho",4,2,2,2
1170,"Saludable","Otoño",3,"Venecia",15,1.96,"Macho",4,1,4,0
1171,"Saludable","Otoño",3,"Venecia",15,2.27,"Macho",2,1,0,2
1172,"Saludable","Otoño",3,"Venecia",15,1.95,"Macho",2,1,2,0
1173,"Saludable","Otoño",3,"Venecia",15,2.16,"Macho",2,1,2,0
1174,"Saludable","Otoño",3,"Venecia",15,2.24,"Hembra",2,1,2,0
1175,"Saludable","Otoño",3,"Venecia",15,1.81,"Hembra",1,1,1,0
1176,"Saludable","Otoño",3,"Venecia",15,1.76,"Macho",4,2,2,2
1177,"Saludable","Otoño",3,"Venecia",15,1.94,"Macho",2,2,1,1
1178,"Saludable","Otoño",3,"Venecia",15,1.81,"Macho",0,0,0,0
1179,"Saludable","Otoño",3,"Venecia",20,1.5,"Macho",0,0,0,0
1180,"Saludable","Otoño",3,"Venecia",20,1.6,"Macho",2,2,2,0
1181,"Saludable","Otoño",3,"Venecia",25,1.6,"Macho",2,2,1,1
1182,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",2,2,2,0
1183,"Saludable","Otoño",3,"Venecia",25,1.6,"Macho",1,1,1,0
1184,"Saludable","Otoño",3,"Venecia",25,1.3,"Macho",1,1,1,0
1185,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",5,2,2,3
1186,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",3,2,2,1
1187,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",1,1,0,1
1188,"Saludable","Otoño",3,"Venecia",30,1.35,"Macho",3,2,2,1
1189,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",2,1,2,0
1190,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1191,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1192,"Saludable","Otoño",3,"Venecia",30,1.45,"Macho",0,0,0,0
1193,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",2,1,0,2
1194,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",0,0,0,0
1195,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",2,1,2,0
1196,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",1,1,0,1
1197,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",1,1,0,1
1198,"Saludable","Otoño",3,"Venecia",30,1.35,"Macho",1,1,0,1
1199,"Saludable","Otoño",3,"Venecia",30,1.25,"Macho",1,1,0,1
1200,"Saludable","Otoño",3,"Venecia",30,1.2,"Macho",2,2,1,1
1201,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",1,1,1,0
1202,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",0,0,0,0
1203,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",1,1,0,1
1204,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",0,0,0,0
1205,"Saludable","Otoño",3,"Venecia",30,0.85,"Macho",1,1,1,0
1206,"Saludable","Otoño",3,"Venecia",30,1.15,"Macho",0,0,0,0
1207,"Saludable","Otoño",3,"Venecia",30,1.2,"Hembra",3,1,3,0
1208,"Saludable","Otoño",3,"Venecia",30,0.85,"Macho",0,0,0,0
1209,"Saludable","Otoño",3,"Venecia",30,1.4,"Hembra",0,0,0,0
1210,"Saludable","Otoño",3,"Venecia",30,0.9,"Macho",2,1,2,0
1211,"Saludable","Otoño",3,"Venecia",30,0.85,"Macho",1,1,0,1
1212,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",1,1,1,0
1213,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1214,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",1,1,1,0
1215,"Saludable","Otoño",3,"Venecia",30,1.2,"Hembra",0,0,0,0
1216,"Saludable","Otoño",3,"Venecia",0,2.8,"Macho",4,2,2,2
1217,"Saludable","Otoño",3,"Venecia",5,1.7,"Macho",3,2,1,2
1218,"Saludable","Otoño",3,"Venecia",5,2.7,"Hembra",5,2,1,4
1219,"Saludable","Otoño",3,"Venecia",5,1.3,"Macho",4,2,1,3
1220,"Saludable","Otoño",3,"Venecia",10,2.5,"Hembra",6,2,4,2
1221,"Saludable","Otoño",3,"Venecia",10,1.8,"Macho",13,2,12,1
1222,"Saludable","Otoño",3,"Venecia",10,1.7,"Macho",1,1,0,1
1223,"Saludable","Otoño",3,"Venecia",10,1.4,"Hembra",1,1,1,0
1224,"Saludable","Otoño",3,"Venecia",10,1.7,"Macho",0,0,0,0
1225,"Saludable","Otoño",3,"Venecia",10,1.3,"Macho",1,1,0,1
1226,"Saludable","Otoño",3,"Venecia",10,1.6,"Hembra",0,0,0,0
1227,"Saludable","Otoño",3,"Venecia",15,2,"Macho",1,1,0,1
1228,"Saludable","Otoño",3,"Venecia",15,1.5,"Macho",1,1,1,0
1229,"Saludable","Otoño",3,"Venecia",15,1.7,"Macho",1,1,1,0
1230,"Saludable","Otoño",3,"Venecia",15,1.5,"Macho",0,0,0,0
1231,"Saludable","Otoño",3,"Venecia",15,1.9,"Hembra",1,1,1,0
1232,"Saludable","Otoño",3,"Venecia",15,1.7,"Hembra",0,0,0,0
1233,"Saludable","Otoño",3,"Venecia",15,1.4,"Macho",3,1,3,0
1234,"Saludable","Otoño",3,"Venecia",15,1.5,"Macho",1,1,1,0
1235,"Saludable","Otoño",3,"Venecia",15,1.8,"Macho",0,0,0,0
1236,"Saludable","Otoño",3,"Venecia",15,1.3,"Macho",0,0,0,0
1237,"Saludable","Otoño",3,"Venecia",15,1.5,"Hembra",0,0,0,0
1238,"Saludable","Otoño",3,"Venecia",20,1.7,"Macho",4,1,4,0
1239,"Saludable","Otoño",3,"Venecia",20,1.5,"Macho",0,0,0,0
1240,"Saludable","Otoño",3,"Venecia",20,1.7,"Macho",1,1,1,0
1241,"Saludable","Otoño",3,"Venecia",20,1.6,"Macho",2,2,2,0
1242,"Saludable","Otoño",3,"Venecia",20,1.6,"Macho",0,0,0,0
1243,"Saludable","Otoño",3,"Venecia",20,1.6,"Macho",2,1,2,0
1244,"Saludable","Otoño",3,"Venecia",20,1.6,"Macho",0,0,0,0
1245,"Saludable","Otoño",3,"Venecia",20,1.9,"Macho",0,0,0,0
1246,"Saludable","Otoño",3,"Venecia",20,1.7,"Macho",2,2,1,1
1247,"Saludable","Otoño",3,"Venecia",20,1.5,"Macho",2,1,2,0
1248,"Saludable","Otoño",3,"Venecia",25,2,"Hembra",0,0,0,0
1249,"Saludable","Otoño",3,"Venecia",25,2.7,"Hembra",6,2,2,4
1250,"Saludable","Otoño",3,"Venecia",25,2.4,"Hembra",0,0,0,0
1251,"Saludable","Otoño",3,"Venecia",25,1.9,"Macho",0,0,0,0
1252,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",0,0,0,0
1253,"Saludable","Otoño",3,"Venecia",25,1.4,"Macho",2,2,1,1
1254,"Saludable","Otoño",3,"Venecia",25,1.6,"Hembra",2,1,2,0
1255,"Saludable","Otoño",3,"Venecia",25,1.6,"Macho",4,1,4,0
1256,"Saludable","Otoño",3,"Venecia",30,2.8,"Hembra",0,0,0,0
1257,"Saludable","Otoño",3,"Venecia",30,2.5,"Hembra",2,1,0,2
1258,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",1,1,1,0
1259,"Saludable","Otoño",3,"Venecia",30,1.9,"Macho",2,2,1,1
1260,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",1,1,0,1
1261,"Saludable","Otoño",3,"Venecia",30,1.6,"Hembra",0,0,0,0
1262,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",5,2,1,4
1263,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",3,2,2,1
1264,"Saludable","Otoño",3,"Venecia",30,1.7,"Hembra",2,2,1,1
1265,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1266,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1267,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",1,1,1,0
1268,"Saludable","Otoño",3,"Venecia",30,1.7,"Hembra",1,1,1,0
1269,"Saludable","Otoño",3,"Venecia",10,2,"Macho",4,2,2,2
1270,"Saludable","Otoño",3,"Venecia",10,2.2,"Macho",3,1,0,3
1271,"Saludable","Otoño",3,"Venecia",10,1.4,"Macho",2,2,1,1
1272,"Saludable","Otoño",3,"Venecia",10,1.2,"Macho",5,2,1,4
1273,"Saludable","Otoño",3,"Venecia",10,1.2,"Macho",1,1,0,1
1274,"Saludable","Otoño",3,"Venecia",15,2.8,"Hembra",1,1,1,0
1275,"Saludable","Otoño",3,"Venecia",15,3,"Hembra",4,2,2,2
1276,"Saludable","Otoño",3,"Venecia",15,1.5,"Macho",1,1,0,1
1277,"Saludable","Otoño",3,"Venecia",15,1.4,"Macho",10,2,7,3
1278,"Saludable","Otoño",3,"Venecia",15,1.6,"Macho",0,0,0,0
1279,"Saludable","Otoño",3,"Venecia",15,1.6,"Macho",1,1,1,0
1280,"Saludable","Otoño",3,"Venecia",15,1.2,"Macho",1,1,0,1
1281,"Saludable","Otoño",3,"Venecia",15,2,"Macho",2,1,0,2
1282,"Saludable","Otoño",3,"Venecia",15,1.4,"Macho",8,2,4,4
1283,"Saludable","Otoño",3,"Venecia",15,1.2,"Macho",0,0,0,0
1284,"Saludable","Otoño",3,"Venecia",20,2.7,"Hembra",4,2,2,2
1285,"Saludable","Otoño",3,"Venecia",20,2.8,"Macho",1,1,1,0
1286,"Saludable","Otoño",3,"Venecia",20,3.7,"Macho",1,1,1,0
1287,"Saludable","Otoño",3,"Venecia",20,3.6,"Macho",5,2,3,2
1288,"Saludable","Otoño",3,"Venecia",20,1.6,"Macho",1,1,0,1
1289,"Saludable","Otoño",3,"Venecia",20,3.3,"Macho",4,2,1,3
1290,"Saludable","Otoño",3,"Venecia",20,2.9,"Macho",0,0,0,0
1291,"Saludable","Otoño",3,"Venecia",20,3,"Macho",1,1,0,1
1292,"Saludable","Otoño",3,"Venecia",20,2.9,"Macho",6,2,1,5
1293,"Saludable","Otoño",3,"Venecia",20,2.7,"Macho",0,0,0,0
1294,"Saludable","Otoño",3,"Venecia",20,3.3,"Macho",1,1,0,1
1295,"Saludable","Otoño",3,"Venecia",20,2.5,"Macho",2,2,1,1
1296,"Saludable","Otoño",3,"Venecia",25,3.1,"Hembra",3,2,2,1
1297,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",1,1,0,1
1298,"Saludable","Otoño",3,"Venecia",25,1.6,"Hembra",0,0,0,0
1299,"Saludable","Otoño",3,"Venecia",25,1.8,"Hembra",0,0,0,0
1300,"Saludable","Otoño",3,"Venecia",25,2.8,"Macho",0,0,0,0
1301,"Saludable","Otoño",3,"Venecia",25,1.8,"Macho",3,2,2,1
1302,"Saludable","Otoño",3,"Venecia",25,1.8,"Macho",1,1,0,1
1303,"Saludable","Otoño",3,"Venecia",25,1.9,"Macho",1,1,0,1
1304,"Saludable","Otoño",3,"Venecia",25,1.6,"Hembra",1,1,1,0
1305,"Saludable","Otoño",3,"Venecia",25,1.6,"Hembra",1,1,1,0
1306,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",2,1,0,2
1307,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",3,1,0,3
1308,"Saludable","Otoño",3,"Venecia",25,1.1,"Hembra",0,0,0,0
1309,"Saludable","Otoño",3,"Venecia",25,1.1,"Macho",0,0,0,0
1310,"Saludable","Otoño",3,"Venecia",25,1.1,"Macho",5,1,0,5
1311,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",1,1,1,0
1312,"Saludable","Otoño",3,"Venecia",25,1.7,"Macho",1,1,0,1
1313,"Saludable","Otoño",3,"Venecia",25,1.4,"Hembra",0,0,0,0
1314,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1315,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",1,1,0,1
1316,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1317,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1318,"Saludable","Otoño",3,"Venecia",30,2,"Macho",2,1,2,0
1319,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",2,1,0,2
1320,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",2,1,0,2
1321,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",1,1,0,1
1322,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",0,0,0,0
1323,"Saludable","Otoño",3,"Venecia",30,1.8,"Macho",0,0,0,0
1324,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",1,1,1,0
1325,"Saludable","Otoño",3,"Venecia",30,1.4,"Hembra",0,0,0,0
1326,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",0,0,0,0
1327,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1328,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",1,1,0,1
1329,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",1,1,0,1
1330,"Saludable","Otoño",3,"Venecia",30,1.2,"Macho",1,1,0,1
1331,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1332,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",2,1,2,0
1333,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",1,1,0,1
1334,"Saludable","Otoño",3,"Venecia",30,1.6,"Macho",1,1,1,0
1335,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",0,0,0,0
1336,"Saludable","Otoño",3,"Venecia",30,1.5,"Hembra",0,0,0,0
1337,"Saludable","Otoño",3,"Venecia",30,1.8,"Macho",0,0,0,0
1338,"Saludable","Otoño",3,"Venecia",30,1.5,"Macho",2,2,1,1
1339,"Saludable","Otoño",3,"Venecia",30,1.4,"Macho",1,1,0,1
1340,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",0,0,0,0
1341,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",1,1,0,1
1342,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",1,1,0,1
1343,"Saludable","Otoño",3,"Venecia",30,1.3,"Macho",1,1,0,1
1344,"Saludable","Otoño",3,"Venecia",30,1,"Macho",1,1,0,1
1345,"Saludable","Otoño",3,"Venecia",30,1.2,"Macho",0,0,0,0
1346,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1347,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1348,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1349,"Saludable","Otoño",3,"Venecia",30,1.1,"Macho",0,0,0,0
1350,"Saludable","Otoño",3,"Venecia",15,1,"Macho",7,2,1,6
1351,"Saludable","Otoño",3,"Venecia",15,0.9,"Macho",3,1,3,0
1352,"Saludable","Otoño",3,"Venecia",15,0.5,"Hembra",0,0,0,0
1353,"Saludable","Otoño",3,"Venecia",15,0.7,"Hembra",1,1,0,1
1354,"Saludable","Otoño",3,"Venecia",20,0.4,"Hembra",1,1,1,0
1355,"Saludable","Otoño",3,"Venecia",20,1.1,"Macho",6,2,2,4
1356,"Saludable","Otoño",3,"Venecia",20,0.6,"Macho",0,0,0,0
1357,"Saludable","Otoño",3,"Venecia",20,0.5,"Hembra",5,1,5,0
1358,"Saludable","Otoño",3,"Venecia",20,0.5,"Hembra",0,0,0,0
1359,"Saludable","Otoño",3,"Venecia",20,1,"Hembra",0,0,0,0
1360,"Saludable","Otoño",3,"Venecia",20,0.5,"Hembra",0,0,0,0
1361,"Saludable","Otoño",3,"Venecia",20,0.8,"Macho",1,1,1,0
1362,"Saludable","Otoño",3,"Venecia",20,0.7,"Macho",2,2,1,1
1363,"Saludable","Otoño",3,"Venecia",25,2,"Macho",1,1,1,0
1364,"Saludable","Otoño",3,"Venecia",25,2.3,"Macho",1,1,1,0
1365,"Saludable","Otoño",3,"Venecia",25,2,"Macho",1,1,1,0
1366,"Saludable","Otoño",3,"Venecia",25,2,"Macho",2,2,1,1
1367,"Saludable","Otoño",3,"Venecia",25,2,"Hembra",0,0,0,0
1368,"Saludable","Otoño",3,"Venecia",25,2.1,"Macho",4,1,4,0
1369,"Saludable","Otoño",3,"Venecia",25,2,"Macho",0,0,0,0
1370,"Saludable","Otoño",3,"Venecia",25,1.5,"Macho",0,0,0,0
1371,"Saludable","Otoño",3,"Venecia",25,1.4,"Hembra",0,0,0,0
1372,"Saludable","Otoño",3,"Venecia",25,1.6,"Hembra",0,0,0,0
1373,"Saludable","Otoño",3,"Venecia",25,1.2,"Hembra",0,0,0,0
1374,"Saludable","Otoño",3,"Venecia",25,2,"Hembra",0,0,0,0
1375,"Saludable","Otoño",3,"Venecia",25,1.9,"Macho",1,1,1,0
1376,"Saludable","Otoño",3,"Venecia",25,1.3,"Macho",1,1,1,0
1377,"Saludable","Otoño",3,"Venecia",30,2.1,"Macho",0,0,0,0
1378,"Saludable","Otoño",3,"Venecia",30,2.1,"Macho",2,1,2,0
1379,"Saludable","Otoño",3,"Venecia",30,2,"Macho",0,0,0,0
1380,"Saludable","Otoño",3,"Venecia",30,1.8,"Hembra",1,1,0,1
1381,"Saludable","Otoño",3,"Venecia",30,1.2,"Hembra",0,0,0,0
1382,"Saludable","Otoño",3,"Venecia",30,1.7,"Macho",2,1,2,0
1383,"Saludable","Otoño",3,"Venecia",30,1.8,"Macho",1,1,1,0
1384,"Saludable","Otoño",3,"Venecia",30,2.2,"Hembra",0,0,0,0
1385,"Saludable","Otoño",3,"Venecia",30,2.2,"Hembra",1,1,1,0
1386,"Saludable","Otoño",3,"Venecia",30,2,"Hembra",1,1,1,0
1387,"Saludable","Otoño",3,"Venecia",30,1.9,"Hembra",0,0,0,0
1388,"Saludable","Otoño",3,"Venecia",30,1.8,"Hembra",3,1,3,0
1389,"Saludable","Otoño",3,"Venecia",30,1.8,"Hembra",0,0,0,0
1390,"Saludable","Otoño",3,"Venecia",30,1.8,"Hembra",0,0,0,0
1391,"Saludable","Otoño",3,"Venecia",30,1.9,"Hembra",0,0,0,0
1392,"Saludable","Otoño",3,"Venecia",30,2.1,"Hembra",2,1,2,0
1393,"Saludable","Otoño",3,"Venecia",30,2,"Hembra",0,0,0,0
1394,"Saludable","Otoño",3,"Venecia",30,2.1,"Hembra",6,2,1,5
1395,"Saludable","Otoño",3,"Venecia",30,2.3,"Hembra",0,0,0,0
1396,"Saludable","Otoño",3,"Venecia",30,1.7,"Hembra",6,1,6,0
1397,"Saludable","Otoño",3,"Venecia",30,2.1,"Hembra",0,0,0,0
